,id,mobile_plan,accept
18764,4362.0,datacall,0.0
18765,4362.0,datasilver,0.0
18766,4362.0,datagold,0.0
18767,16772.0,socialmedia,0.0
18768,18903.0,datagold,0.0
18769,18903.0,datacall,0.0
18770,7029.0,datasilver,1.0
18771,13691.0,datagold,1.0
18772,13691.0,datasilver,0.0
18773,13691.0,socialmedia,0.0
18774,14323.0,datacall,0.0
18775,19089.0,socialmediagold,0.0
18776,19089.0,datasilver,0.0
18777,19089.0,socialmedia,0.0
18778,19089.0,datacall,0.0
18779,14253.0,datacall,0.0
18780,14253.0,datasilver,0.0
18781,15535.0,datagold,0.0
18782,19908.0,datagold,0.0
18783,19908.0,socialmedia,0.0
18784,17546.0,datasilver,0.0
18785,17546.0,datacall,0.0
18786,17546.0,datagold,0.0
18787,15003.0,socialmedia,0.0
18788,6137.0,socialmedia,0.0
18789,16294.0,socialmediagold,0.0
18790,16294.0,datasilver,0.0
18791,16294.0,socialmedia,0.0
18792,16294.0,datagold,0.0
18793,2849.0,datasilver,1.0
18794,2849.0,datacall,0.0
18795,14955.0,datagold,0.0
18796,14955.0,datasilver,0.0
18797,14955.0,socialmedia,0.0
18798,13693.0,socialmedia,0.0
18799,13693.0,datacall,0.0
18800,13693.0,datagold,0.0
18801,19455.0,socialmediagold,0.0
18802,19455.0,datasilver,0.0
18803,19455.0,datacall,0.0
18804,19455.0,datagold,0.0
18805,9930.0,datasilver,0.0
18806,9930.0,datagold,0.0
18807,3515.0,datagold,1.0
18808,8746.0,datagold,0.0
18809,8746.0,socialmedia,0.0
18810,8746.0,socialmediagold,0.0
18811,19357.0,datasilver,0.0
18812,17237.0,socialmedia,0.0
18813,14274.0,datagold,0.0
18814,12019.0,datacall,0.0
18815,12019.0,socialmediagold,0.0
18816,12019.0,socialmedia,0.0
18817,4476.0,datasilver,0.0
18818,4476.0,socialmedia,1.0
18819,18263.0,datacall,0.0
18820,18263.0,socialmedia,0.0
18821,18263.0,datasilver,0.0
18822,18114.0,socialmedia,0.0
18823,6289.0,socialmediagold,0.0
18824,6289.0,datagold,0.0
18825,6289.0,socialmedia,0.0
18826,6289.0,datasilver,0.0
18827,19764.0,datacall,0.0
18828,19764.0,socialmedia,0.0
18829,19764.0,datagold,0.0
18830,6952.0,datagold,0.0
18831,6952.0,socialmediagold,0.0
18832,15621.0,socialmediagold,0.0
18833,15621.0,datacall,0.0
18834,19758.0,datagold,0.0
18835,19758.0,datacall,0.0
18836,5035.0,socialmediagold,1.0
18837,5035.0,datasilver,0.0
18838,15147.0,socialmediagold,0.0
18839,14297.0,datacall,0.0
18840,7510.0,datagold,0.0
18841,8426.0,socialmediagold,0.0
18842,17466.0,datagold,0.0
18843,17466.0,socialmediagold,0.0
18844,9005.0,datacall,0.0
18845,9005.0,socialmedia,0.0
18846,9005.0,datasilver,0.0
18847,9005.0,datagold,0.0
18848,17308.0,socialmedia,0.0
18849,12918.0,datacall,0.0
18850,12918.0,datagold,0.0
18851,12918.0,datasilver,0.0
18852,11172.0,datasilver,0.0
18853,11172.0,socialmedia,0.0
18854,11172.0,datacall,0.0
18855,11172.0,datagold,0.0
18856,8369.0,socialmediagold,0.0
18857,5212.0,socialmediagold,0.0
18858,19503.0,datasilver,0.0
18859,19503.0,datacall,0.0
18860,19503.0,socialmediagold,0.0
18861,15246.0,socialmedia,0.0
18862,15246.0,datasilver,0.0
18863,15246.0,socialmediagold,0.0
18864,4805.0,datasilver,0.0
18865,4805.0,datagold,0.0
18866,4805.0,socialmedia,0.0
18867,4805.0,datacall,0.0
18868,11136.0,socialmediagold,0.0
18869,11136.0,datasilver,0.0
18870,11136.0,datagold,0.0
18871,14917.0,datasilver,0.0
18872,14917.0,socialmediagold,0.0
18873,14917.0,datagold,0.0
18874,14917.0,socialmedia,0.0
18875,19500.0,datagold,0.0
18876,19500.0,socialmediagold,1.0
18877,19500.0,datasilver,0.0
18878,19500.0,datacall,0.0
18879,9818.0,datacall,0.0
18880,9818.0,datasilver,0.0
18881,9818.0,socialmedia,0.0
18882,11267.0,socialmediagold,0.0
18883,11267.0,datasilver,0.0
18884,11267.0,socialmedia,0.0
18885,18084.0,datasilver,0.0
18886,10908.0,socialmediagold,0.0
18887,10908.0,datagold,0.0
18888,10908.0,datasilver,0.0
18889,6069.0,socialmedia,0.0
18890,6069.0,socialmediagold,0.0
18891,2590.0,socialmediagold,0.0
18892,2590.0,datagold,0.0
18893,2590.0,socialmedia,0.0
18894,2590.0,datacall,0.0
18895,2255.0,socialmediagold,0.0
18896,2255.0,socialmedia,1.0
18897,2255.0,datagold,0.0
18898,2255.0,datacall,0.0
18899,2339.0,socialmediagold,0.0
18900,2339.0,socialmedia,0.0
18901,13428.0,datagold,0.0
18902,13428.0,datasilver,0.0
18903,13428.0,socialmedia,0.0
18904,13753.0,datagold,0.0
18905,1016.0,datasilver,0.0
18906,8111.0,datacall,0.0
18907,8111.0,datagold,0.0
18908,8111.0,socialmedia,1.0
18909,8111.0,datasilver,0.0
18910,4769.0,datagold,0.0
18911,4769.0,socialmedia,0.0
18912,9223.0,datagold,0.0
18913,9223.0,socialmedia,0.0
18914,9223.0,socialmediagold,0.0
18915,9223.0,datasilver,0.0
18916,4126.0,socialmediagold,0.0
18917,4126.0,datacall,0.0
18918,4126.0,socialmedia,0.0
18919,17520.0,datacall,0.0
18920,19590.0,datacall,0.0
18921,19590.0,datasilver,1.0
18922,19590.0,datagold,0.0
18923,10067.0,datagold,0.0
18924,10067.0,datasilver,0.0
18925,13266.0,datagold,0.0
18926,13266.0,datasilver,0.0
18927,13266.0,datacall,0.0
18928,13266.0,socialmedia,0.0
18929,11680.0,socialmediagold,0.0
18930,8650.0,datasilver,0.0
18931,8650.0,socialmedia,0.0
18932,8650.0,datacall,0.0
18933,10943.0,datagold,0.0
18934,10943.0,datacall,0.0
18935,5214.0,datagold,0.0
18936,5214.0,datacall,0.0
18937,5214.0,socialmedia,0.0
18938,5214.0,datasilver,0.0
18939,4924.0,socialmedia,1.0
18940,15035.0,socialmediagold,0.0
18941,15035.0,datasilver,0.0
18942,15035.0,datacall,0.0
18943,15035.0,socialmedia,0.0
18944,7750.0,datasilver,0.0
18945,7750.0,socialmediagold,0.0
18946,7750.0,datagold,0.0
18947,7750.0,socialmedia,0.0
18948,8003.0,socialmediagold,0.0
18949,8023.0,datacall,0.0
18950,8023.0,socialmediagold,0.0
18951,8023.0,datasilver,0.0
18952,8023.0,socialmedia,1.0
18953,5579.0,datacall,0.0
18954,5579.0,datagold,0.0
18955,18135.0,socialmediagold,0.0
18956,17675.0,socialmediagold,0.0
18957,17675.0,datagold,1.0
18958,9972.0,socialmedia,0.0
18959,19765.0,datagold,0.0
18960,19765.0,datacall,0.0
18961,19765.0,socialmediagold,0.0
18962,19765.0,socialmedia,0.0
18963,18698.0,datasilver,0.0
18964,18698.0,socialmediagold,0.0
18965,18698.0,datacall,0.0
18966,18698.0,socialmedia,0.0
18967,8815.0,datacall,0.0
18968,8815.0,datagold,0.0
18969,8815.0,datasilver,0.0
18970,8815.0,socialmedia,0.0
18971,14935.0,socialmediagold,0.0
18972,14935.0,datagold,0.0
18973,14935.0,datacall,0.0
18974,14935.0,socialmedia,0.0
18975,3339.0,socialmedia,0.0
18976,3339.0,datacall,0.0
18977,3339.0,datagold,0.0
18978,3339.0,socialmediagold,0.0
18979,1286.0,datagold,0.0
18980,9804.0,datasilver,0.0
18981,9704.0,datagold,0.0
18982,13432.0,datagold,0.0
18983,13432.0,datasilver,0.0
18984,16568.0,socialmediagold,0.0
18985,16568.0,datacall,0.0
18986,11531.0,datasilver,0.0
18987,11531.0,socialmedia,0.0
18988,11531.0,datagold,0.0
18989,8049.0,socialmedia,0.0
18990,8049.0,datacall,0.0
18991,8049.0,datasilver,0.0
18992,3450.0,datagold,0.0
18993,3450.0,socialmedia,0.0
18994,17060.0,datacall,0.0
18995,17060.0,socialmediagold,0.0
18996,15594.0,socialmediagold,0.0
18997,15594.0,datasilver,0.0
18998,5200.0,datacall,0.0
18999,5200.0,socialmedia,1.0
19000,11311.0,datasilver,0.0
19001,7870.0,socialmedia,0.0
19002,7870.0,socialmediagold,0.0
19003,7870.0,datasilver,0.0
19004,10771.0,datasilver,0.0
19005,2618.0,datacall,0.0
19006,2618.0,socialmediagold,0.0
19007,6986.0,datagold,0.0
19008,6986.0,socialmediagold,0.0
19009,6986.0,datasilver,0.0
19010,14755.0,datasilver,0.0
19011,14755.0,datagold,0.0
19012,19204.0,socialmedia,0.0
19013,19204.0,datagold,0.0
19014,16725.0,datagold,0.0
19015,3378.0,datasilver,0.0
19016,18442.0,socialmediagold,0.0
19017,18442.0,datagold,0.0
19018,18442.0,datacall,0.0
19019,16341.0,datagold,0.0
19020,16341.0,socialmedia,0.0
19021,5354.0,datacall,0.0
19022,5354.0,socialmediagold,0.0
19023,1826.0,datacall,0.0
19024,1826.0,datasilver,0.0
19025,1826.0,datagold,0.0
19026,1720.0,datagold,0.0
19027,1720.0,datacall,0.0
19028,1720.0,socialmediagold,0.0
19029,3697.0,datasilver,0.0
19030,3697.0,socialmedia,0.0
19031,3697.0,socialmediagold,0.0
19032,19831.0,socialmedia,0.0
19033,19831.0,datasilver,0.0
19034,19831.0,datagold,0.0
19035,14170.0,datagold,0.0
19036,7092.0,socialmediagold,0.0
19037,7092.0,datasilver,0.0
19038,7092.0,socialmedia,0.0
19039,15425.0,socialmedia,0.0
19040,1234.0,datagold,0.0
19041,1234.0,datacall,1.0
19042,12103.0,socialmedia,0.0
19043,12103.0,datagold,0.0
19044,12103.0,socialmediagold,0.0
19045,8136.0,datagold,0.0
19046,8136.0,socialmediagold,0.0
19047,8136.0,datacall,0.0
19048,8136.0,datasilver,0.0
19049,10325.0,socialmediagold,1.0
19050,4308.0,datasilver,0.0
19051,4308.0,socialmedia,0.0
19052,4308.0,datagold,0.0
19053,4308.0,socialmediagold,0.0
19054,6487.0,socialmediagold,0.0
19055,6211.0,datacall,0.0
19056,6211.0,socialmediagold,0.0
19057,13016.0,datagold,0.0
19058,13016.0,socialmediagold,0.0
19059,14500.0,datacall,0.0
19060,5935.0,socialmediagold,0.0
19061,1830.0,socialmediagold,0.0
19062,1830.0,datasilver,0.0
19063,1830.0,socialmedia,1.0
19064,14354.0,datasilver,0.0
19065,14354.0,socialmedia,0.0
19066,14354.0,datagold,0.0
19067,9872.0,datacall,0.0
19068,9872.0,datasilver,0.0
19069,12520.0,socialmediagold,0.0
19070,12520.0,datagold,0.0
19071,12520.0,datasilver,0.0
19072,2826.0,socialmediagold,0.0
19073,2826.0,datasilver,0.0
19074,2826.0,socialmedia,0.0
19075,2826.0,datagold,0.0
19076,3629.0,socialmedia,0.0
19077,3629.0,datasilver,0.0
19078,3629.0,datagold,0.0
19079,18367.0,socialmedia,0.0
19080,5469.0,datasilver,0.0
19081,5469.0,datagold,0.0
19082,5469.0,datacall,0.0
19083,17175.0,datagold,0.0
19084,2176.0,datagold,0.0
19085,2176.0,socialmediagold,0.0
19086,2176.0,datasilver,0.0
19087,8523.0,datacall,0.0
19088,8523.0,datasilver,0.0
19089,8523.0,datagold,0.0
19090,17762.0,socialmedia,0.0
19091,17762.0,datagold,0.0
19092,17762.0,datasilver,0.0
19093,10268.0,socialmedia,0.0
19094,10268.0,socialmediagold,0.0
19095,10268.0,datasilver,0.0
19096,10268.0,datagold,0.0
19097,1119.0,datagold,0.0
19098,1119.0,socialmediagold,0.0
19099,1119.0,datacall,0.0
19100,14612.0,datasilver,0.0
19101,5168.0,datacall,0.0
19102,5168.0,datagold,1.0
19103,5168.0,datasilver,0.0
19104,4550.0,socialmediagold,0.0
19105,4550.0,datagold,0.0
19106,4550.0,socialmedia,0.0
19107,4550.0,datasilver,0.0
19108,1207.0,socialmedia,0.0
19109,1207.0,datasilver,0.0
19110,1207.0,datacall,0.0
19111,3188.0,socialmediagold,1.0
19112,3188.0,datasilver,0.0
19113,7173.0,socialmediagold,0.0
19114,7173.0,datacall,0.0
19115,18901.0,datacall,0.0
19116,18901.0,socialmedia,0.0
19117,18901.0,socialmediagold,0.0
19118,10686.0,socialmedia,0.0
19119,10686.0,datacall,0.0
19120,5434.0,datacall,0.0
19121,4502.0,datagold,0.0
19122,6626.0,socialmedia,0.0
19123,6626.0,datagold,1.0
19124,6626.0,datacall,0.0
19125,18200.0,datacall,0.0
19126,3172.0,datacall,0.0
19127,2769.0,socialmediagold,1.0
19128,2769.0,socialmedia,0.0
19129,2769.0,datacall,0.0
19130,2769.0,datagold,0.0
19131,19107.0,socialmedia,0.0
19132,19107.0,datagold,0.0
19133,3550.0,socialmedia,0.0
19134,12225.0,socialmediagold,1.0
19135,12225.0,datasilver,0.0
19136,12225.0,datacall,0.0
19137,15358.0,datagold,0.0
19138,15358.0,socialmedia,0.0
19139,15358.0,socialmediagold,0.0
19140,15358.0,datasilver,0.0
19141,10824.0,datacall,0.0
19142,6331.0,datasilver,0.0
19143,6331.0,datacall,0.0
19144,6331.0,datagold,0.0
19145,3916.0,datagold,0.0
19146,17578.0,datagold,0.0
19147,17578.0,socialmedia,0.0
19148,17578.0,datasilver,1.0
19149,14311.0,datagold,0.0
19150,14311.0,datacall,0.0
19151,14311.0,socialmedia,0.0
19152,14311.0,socialmediagold,0.0
19153,4799.0,datasilver,0.0
19154,4799.0,socialmedia,0.0
19155,4799.0,socialmediagold,0.0
19156,4799.0,datagold,0.0
19157,8240.0,datagold,0.0
19158,8240.0,datacall,0.0
19159,7506.0,socialmediagold,0.0
19160,7506.0,datasilver,0.0
19161,7506.0,socialmedia,0.0
19162,7506.0,datagold,0.0
19163,12896.0,datacall,0.0
19164,12896.0,datagold,0.0
19165,5296.0,socialmedia,0.0
19166,5296.0,datagold,0.0
19167,5296.0,socialmediagold,0.0
19168,9301.0,datacall,0.0
19169,12995.0,datasilver,0.0
19170,12995.0,datacall,0.0
19171,12995.0,socialmedia,0.0
19172,12995.0,datagold,0.0
19173,3267.0,socialmediagold,0.0
19174,16283.0,datasilver,0.0
19175,9212.0,socialmedia,0.0
19176,9212.0,datasilver,0.0
19177,9212.0,datacall,0.0
19178,9212.0,datagold,0.0
19179,9694.0,datagold,0.0
19180,9694.0,socialmedia,0.0
19181,6004.0,datacall,0.0
19182,19216.0,socialmedia,0.0
19183,19216.0,datacall,0.0
19184,5229.0,datagold,1.0
19185,5229.0,socialmedia,0.0
19186,5229.0,datasilver,0.0
19187,15496.0,datasilver,0.0
19188,2022.0,datacall,0.0
19189,2022.0,datagold,0.0
19190,18910.0,socialmediagold,0.0
19191,18910.0,datacall,0.0
19192,18910.0,datagold,0.0
19193,18910.0,datasilver,0.0
19194,2719.0,datasilver,0.0
19195,10029.0,datagold,0.0
19196,10029.0,socialmediagold,0.0
19197,15422.0,datagold,0.0
19198,15422.0,datasilver,0.0
19199,15422.0,socialmedia,0.0
19200,19160.0,datagold,0.0
19201,6261.0,datacall,0.0
19202,11937.0,socialmedia,0.0
19203,11937.0,socialmediagold,0.0
19204,11937.0,datasilver,0.0
19205,11937.0,datacall,0.0
19206,13651.0,datagold,0.0
19207,13651.0,datasilver,0.0
19208,15503.0,datacall,0.0
19209,15503.0,socialmediagold,0.0
19210,15503.0,datagold,0.0
19211,15503.0,socialmedia,0.0
19212,10928.0,socialmedia,0.0
19213,10928.0,datasilver,0.0
19214,10928.0,datagold,0.0
19215,10928.0,socialmediagold,0.0
19216,13773.0,datagold,0.0
19217,13773.0,socialmedia,0.0
19218,13773.0,datacall,0.0
19219,2301.0,datacall,0.0
19220,8268.0,socialmediagold,0.0
19221,8268.0,socialmedia,0.0
19222,11046.0,datagold,0.0
19223,3557.0,datagold,0.0
19224,3557.0,datacall,0.0
19225,4923.0,datagold,0.0
19226,4923.0,socialmediagold,0.0
19227,17414.0,datacall,1.0
19228,17414.0,datasilver,0.0
19229,7655.0,datasilver,0.0
19230,19449.0,socialmediagold,1.0
19231,19449.0,socialmedia,0.0
19232,19449.0,datasilver,0.0
19233,19449.0,datagold,0.0
19234,13049.0,socialmediagold,0.0
19235,13049.0,socialmedia,0.0
19236,13049.0,datasilver,0.0
19237,13049.0,datagold,0.0
19238,9659.0,socialmedia,0.0
19239,14944.0,socialmedia,1.0
19240,14944.0,datacall,0.0
19241,14944.0,socialmediagold,0.0
19242,14944.0,datasilver,0.0
19243,9087.0,datacall,0.0
19244,9087.0,datasilver,0.0
19245,9087.0,datagold,0.0
19246,9087.0,socialmediagold,0.0
19247,10581.0,datagold,0.0
19248,5292.0,datacall,0.0
19249,5292.0,datasilver,0.0
19250,5292.0,socialmediagold,0.0
19251,6969.0,datagold,0.0
19252,6969.0,datacall,0.0
19253,6813.0,socialmediagold,0.0
19254,6813.0,socialmedia,0.0
19255,6813.0,datagold,0.0
19256,6813.0,datasilver,0.0
19257,4257.0,datagold,0.0
19258,1671.0,socialmediagold,1.0
19259,1671.0,datagold,0.0
19260,1671.0,datasilver,0.0
19261,1671.0,socialmedia,1.0
19262,10456.0,datasilver,0.0
19263,10456.0,socialmedia,0.0
19264,10456.0,datagold,0.0
19265,10456.0,socialmediagold,0.0
19266,14791.0,socialmedia,1.0
19267,2257.0,datacall,0.0
19268,2257.0,socialmediagold,0.0
19269,2257.0,socialmedia,0.0
19270,2505.0,socialmedia,0.0
19271,2505.0,datasilver,0.0
19272,8218.0,socialmedia,0.0
19273,8218.0,datacall,0.0
19274,8218.0,datagold,0.0
19275,5193.0,socialmedia,0.0
19276,5193.0,datacall,0.0
19277,6298.0,socialmediagold,0.0
19278,17919.0,datacall,0.0
19279,17919.0,datagold,0.0
19280,17919.0,socialmedia,0.0
19281,17919.0,socialmediagold,0.0
19282,15259.0,datasilver,0.0
19283,15259.0,datacall,0.0
19284,15259.0,socialmediagold,0.0
19285,17771.0,datasilver,0.0
19286,2447.0,datacall,0.0
19287,2447.0,datagold,0.0
19288,2447.0,datasilver,0.0
19289,2447.0,socialmedia,0.0
19290,4496.0,socialmediagold,0.0
19291,4496.0,datagold,0.0
19292,4496.0,datasilver,0.0
19293,12551.0,socialmediagold,0.0
19294,12551.0,socialmedia,0.0
19295,12551.0,datasilver,1.0
19296,1302.0,datasilver,0.0
19297,5073.0,socialmediagold,1.0
19298,16122.0,datasilver,1.0
19299,11208.0,datasilver,0.0
19300,11208.0,socialmedia,0.0
19301,13701.0,socialmedia,0.0
19302,13701.0,datacall,1.0
19303,13701.0,socialmediagold,0.0
19304,6656.0,socialmedia,0.0
19305,6656.0,socialmediagold,0.0
19306,6656.0,datagold,0.0
19307,6656.0,datacall,0.0
19308,9122.0,datacall,0.0
19309,9122.0,datagold,0.0
19310,19911.0,datagold,0.0
19311,19911.0,socialmediagold,0.0
19312,19911.0,socialmedia,0.0
19313,2720.0,datasilver,0.0
19314,10307.0,datagold,0.0
19315,10307.0,socialmediagold,0.0
19316,10307.0,datacall,0.0
19317,5120.0,datacall,0.0
19318,5120.0,socialmediagold,1.0
19319,5120.0,datasilver,1.0
19320,10132.0,socialmedia,1.0
19321,10132.0,socialmediagold,0.0
19322,10132.0,datacall,0.0
19323,15114.0,datacall,0.0
19324,17983.0,datagold,0.0
19325,17983.0,socialmedia,0.0
19326,17983.0,datasilver,0.0
19327,17983.0,socialmediagold,0.0
19328,6606.0,datacall,0.0
19329,6606.0,datasilver,0.0
19330,6606.0,socialmedia,0.0
19331,6606.0,socialmediagold,0.0
19332,3979.0,datacall,0.0
19333,16301.0,socialmediagold,0.0
19334,14314.0,datacall,0.0
19335,14314.0,socialmediagold,0.0
19336,14314.0,socialmedia,0.0
19337,13849.0,socialmediagold,0.0
19338,13849.0,socialmedia,0.0
19339,13849.0,datagold,0.0
19340,13849.0,datasilver,0.0
19341,11955.0,socialmediagold,0.0
19342,11955.0,datasilver,0.0
19343,11955.0,socialmedia,1.0
19344,11955.0,datagold,0.0
19345,3042.0,datasilver,0.0
19346,3042.0,socialmedia,0.0
19347,3042.0,datagold,0.0
19348,3042.0,datacall,0.0
19349,5962.0,datagold,0.0
19350,5962.0,socialmediagold,0.0
19351,5962.0,datacall,0.0
19352,7871.0,datasilver,0.0
19353,7871.0,socialmedia,0.0
19354,7871.0,socialmediagold,0.0
19355,7871.0,datacall,0.0
19356,2607.0,datagold,0.0
19357,17843.0,datacall,0.0
19358,17843.0,socialmedia,0.0
19359,17843.0,datagold,0.0
19360,17843.0,socialmediagold,0.0
19361,11923.0,datasilver,1.0
19362,11923.0,socialmedia,0.0
19363,8680.0,datasilver,0.0
19364,8680.0,socialmedia,0.0
19365,8680.0,datacall,0.0
19366,8680.0,socialmediagold,0.0
19367,8542.0,socialmediagold,0.0
19368,6339.0,socialmedia,1.0
19369,6339.0,datacall,0.0
19370,6339.0,socialmediagold,0.0
19371,16190.0,socialmediagold,0.0
19372,16190.0,datagold,0.0
19373,16190.0,socialmedia,0.0
19374,12328.0,socialmediagold,0.0
19375,12328.0,datagold,0.0
19376,12586.0,datacall,0.0
19377,18336.0,datasilver,0.0
19378,18336.0,datagold,0.0
19379,18336.0,socialmedia,0.0
19380,18336.0,socialmediagold,0.0
19381,17989.0,socialmedia,0.0
19382,17989.0,datasilver,0.0
19383,5485.0,datacall,0.0
19384,10444.0,socialmedia,0.0
19385,10444.0,datagold,0.0
19386,10444.0,datasilver,0.0
19387,18044.0,datasilver,0.0
19388,18044.0,socialmediagold,0.0
19389,18044.0,datagold,0.0
19390,18044.0,datacall,0.0
19391,10133.0,datasilver,0.0
19392,2028.0,datacall,0.0
19393,2028.0,socialmediagold,0.0
19394,2028.0,datasilver,0.0
19395,5945.0,socialmediagold,0.0
19396,5945.0,datagold,1.0
19397,14099.0,datacall,0.0
19398,14099.0,socialmediagold,0.0
19399,14099.0,socialmedia,1.0
19400,11204.0,socialmediagold,0.0
19401,11204.0,socialmedia,0.0
19402,11204.0,datacall,0.0
19403,11204.0,datasilver,1.0
19404,14214.0,datagold,0.0
19405,14214.0,socialmedia,0.0
19406,5133.0,socialmedia,0.0
19407,5133.0,datagold,0.0
19408,1230.0,socialmedia,0.0
19409,1230.0,datasilver,0.0
19410,4016.0,datasilver,0.0
19411,5464.0,socialmedia,0.0
19412,5464.0,datagold,1.0
19413,5464.0,datasilver,0.0
19414,5464.0,datacall,0.0
19415,8135.0,socialmedia,0.0
19416,8135.0,datacall,0.0
19417,8135.0,datagold,1.0
19418,8135.0,datasilver,0.0
19419,19630.0,datagold,0.0
19420,17375.0,datacall,0.0
19421,17375.0,datasilver,0.0
19422,17375.0,datagold,0.0
19423,2795.0,socialmedia,0.0
19424,2795.0,socialmediagold,0.0
19425,2795.0,datagold,0.0
19426,3189.0,socialmediagold,0.0
19427,3189.0,socialmedia,1.0
19428,7540.0,datagold,0.0
19429,7540.0,datasilver,0.0
19430,7540.0,datacall,0.0
19431,17770.0,datasilver,0.0
19432,19839.0,datasilver,1.0
19433,19839.0,socialmedia,0.0
19434,10557.0,datagold,0.0
19435,10557.0,socialmediagold,0.0
19436,10557.0,datasilver,0.0
19437,10557.0,socialmedia,0.0
19438,10293.0,socialmediagold,0.0
19439,10293.0,datacall,0.0
19440,15241.0,datacall,0.0
19441,15241.0,datagold,0.0
19442,15241.0,datasilver,0.0
19443,15241.0,socialmedia,1.0
19444,14305.0,datacall,0.0
19445,14305.0,socialmediagold,0.0
19446,14305.0,datagold,0.0
19447,14305.0,socialmedia,0.0
19448,16877.0,datacall,0.0
19449,13325.0,datasilver,0.0
19450,4371.0,socialmediagold,0.0
19451,4371.0,datagold,0.0
19452,4371.0,socialmedia,0.0
19453,18341.0,socialmediagold,0.0
19454,18341.0,socialmedia,0.0
19455,18341.0,datacall,0.0
19456,17910.0,socialmedia,1.0
19457,17910.0,datasilver,0.0
19458,17910.0,datacall,0.0
19459,2712.0,datacall,0.0
19460,2712.0,socialmedia,0.0
19461,3883.0,datacall,0.0
19462,3883.0,datagold,0.0
19463,3883.0,socialmediagold,0.0
19464,10064.0,datacall,0.0
19465,4264.0,socialmediagold,0.0
19466,4264.0,datacall,0.0
19467,4264.0,socialmedia,0.0
19468,4264.0,datagold,0.0
19469,8734.0,socialmediagold,0.0
19470,8734.0,datasilver,0.0
19471,8734.0,datacall,0.0
19472,8734.0,datagold,0.0
19473,16245.0,socialmediagold,0.0
19474,16245.0,datacall,0.0
19475,16245.0,datagold,0.0
19476,16245.0,datasilver,0.0
19477,3727.0,datacall,0.0
19478,8587.0,socialmedia,0.0
19479,8587.0,datagold,0.0
19480,8587.0,datasilver,0.0
19481,10119.0,datacall,0.0
19482,10119.0,datagold,0.0
19483,12265.0,socialmedia,0.0
19484,12265.0,datacall,0.0
19485,12265.0,datagold,0.0
19486,4573.0,datasilver,0.0
19487,12098.0,datasilver,0.0
19488,12098.0,datacall,0.0
19489,12098.0,socialmediagold,0.0
19490,12098.0,socialmedia,0.0
19491,10774.0,socialmediagold,0.0
19492,16254.0,socialmediagold,0.0
19493,15839.0,socialmedia,0.0
19494,15839.0,datasilver,0.0
19495,3087.0,datasilver,0.0
19496,3087.0,datacall,0.0
19497,9829.0,datacall,0.0
19498,9829.0,datagold,0.0
19499,9829.0,datasilver,0.0
19500,12183.0,socialmedia,0.0
19501,11378.0,datacall,0.0
19502,11378.0,socialmediagold,0.0
19503,1294.0,datagold,0.0
19504,1294.0,socialmedia,0.0
19505,1294.0,socialmediagold,0.0
19506,1294.0,datacall,0.0
19507,16206.0,datacall,0.0
19508,16206.0,datasilver,0.0
19509,12959.0,datagold,0.0
19510,14965.0,datasilver,0.0
19511,14965.0,socialmediagold,0.0
19512,14965.0,datacall,0.0
19513,14965.0,socialmedia,0.0
19514,1649.0,datagold,0.0
19515,1649.0,socialmedia,0.0
19516,1649.0,datacall,0.0
19517,18626.0,datasilver,0.0
19518,18626.0,socialmediagold,0.0
19519,18626.0,datagold,0.0
19520,18626.0,datacall,0.0
19521,2172.0,datasilver,0.0
19522,2172.0,socialmedia,0.0
19523,2172.0,datacall,0.0
19524,10740.0,socialmediagold,0.0
19525,13125.0,datasilver,0.0
19526,13125.0,socialmediagold,0.0
19527,12674.0,socialmedia,0.0
19528,12674.0,datagold,0.0
19529,12674.0,datasilver,0.0
19530,12674.0,socialmediagold,0.0
19531,16566.0,datacall,0.0
19532,5126.0,socialmedia,0.0
19533,5126.0,datagold,0.0
19534,17002.0,datasilver,0.0
19535,13389.0,datasilver,0.0
19536,13389.0,socialmediagold,0.0
19537,13389.0,socialmedia,0.0
19538,13389.0,datagold,0.0
19539,13573.0,datagold,0.0
19540,13573.0,datacall,0.0
19541,17310.0,datasilver,0.0
19542,17310.0,socialmediagold,0.0
19543,17310.0,datacall,0.0
19544,17310.0,socialmedia,0.0
19545,13243.0,datacall,0.0
19546,13243.0,datagold,0.0
19547,13243.0,socialmediagold,0.0
19548,13243.0,socialmedia,0.0
19549,15267.0,socialmediagold,1.0
19550,17502.0,datasilver,0.0
19551,17502.0,socialmediagold,0.0
19552,17502.0,datagold,0.0
19553,17502.0,datacall,0.0
19554,8907.0,datacall,0.0
19555,8907.0,socialmediagold,0.0
19556,8907.0,datagold,0.0
19557,8907.0,socialmedia,0.0
19558,4410.0,datacall,0.0
19559,15909.0,datacall,0.0
19560,10216.0,socialmedia,0.0
19561,7171.0,datagold,0.0
19562,7171.0,datacall,0.0
19563,6829.0,datagold,0.0
19564,12670.0,socialmediagold,0.0
19565,6773.0,datagold,0.0
19566,6773.0,datasilver,0.0
19567,6773.0,socialmedia,0.0
19568,18549.0,socialmedia,0.0
19569,18549.0,datacall,0.0
19570,18549.0,datasilver,0.0
19571,5163.0,datacall,0.0
19572,5163.0,socialmedia,0.0
19573,5163.0,datagold,0.0
19574,5163.0,datasilver,0.0
19575,9194.0,socialmediagold,0.0
19576,9194.0,datasilver,0.0
19577,6317.0,datasilver,0.0
