,id,gender,age,education,profession,income,marital_status,continent,fb_freq,yt_freq,insta_freq,use_less_than_2GB,use_2GB_to_4GB,num_child
5605,18521,female,42,postgrad,employed,extreme upper,married,america,0,9,8,5,7,   1
5606,9999,female,44,postgrad,employed,extreme upper,married,europe,1,12,4,4,6, 1
5607,11151,female,41,postgrad,employed,extreme upper,married,europe,0,20,6,8,6, 1
5608,18800,female,32,postgrad,employed,middle,single,asia,0,3,1,2,0, 0
5609,10920,female,34,postgrad,employed,middle,single,europe,0,1,1,1,1,    0
5610,1281,female,32,postgrad,employed,lower-middle,single,europe,0,3,1,3,1, 0
5611,4909,other,31,postgrad,employed,lower-middle,single,asia,1,2,0,3,1,0
5612,2062,female,32,postgrad,employed,lower-middle,single,america,0,1,0,2,1,    0
5613,7025,female,33,postgrad,employed,lower-middle,single,america,0,2,0,3,0,  0
5614,19144,female,32,postgrad,employed,middle,single,europe,1,2,0,2,1,  0
5615,19693,female,33,undergrad,employed,lower-middle,single,europe,0,3,2,1,0,   0
5616,18457,female,34,undergrad,employed,lower-middle,single,europe,0,3,1,1,0,    0
5617,4192,female,33,undergrad,employed,lower-middle,single,asia,0,2,1,1,1,    0
5618,12302,female,35,undergrad,employed,lower,single,europe,0,3,1,1,1,  0
5619,1400,female,35,undergrad,employed,lower-middle,single,europe,0,3,3,2,0,  0
5620,4501,female,35,undergrad,employed,lower,single,america,0,3,3,3,1,0
5621,6764,other,35,undergrad,employed,lower-middle,single,asia,0,1,3,3,1,  0
5622,4823,female,32,undergrad,employed,lower,single,america,0,3,1,1,0,  0
5623,14109,female,32,undergrad,employed,lower,single,asia,0,2,2,2,0,    0
5624,8273,female,34,undergrad,employed,lower-middle,single,asia,0,3,1,3,1,0
5625,17186,female,35,undergrad,employed,lower,single,asia,0,2,3,3,1, 0
5626,13952,female,33,undergrad,employed,lower-middle,single,america,0,2,2,3,0,0
5627,2660,female,35,undergrad,employed,lower-middle,single,america,0,1,1,3,0,    0
5628,11693,female,32,undergrad,employed,lower,single,america,0,1,1,3,0,  0
5629,5815,female,34,undergrad,employed,lower-middle,single,america,0,1,3,3,1,  0
5630,5138,female,35,undergrad,employed,lower-middle,single,asia,0,1,2,2,0,    0
5631,14738,female,33,undergrad,employed,lower-middle,single,europe,0,1,2,2,0,    0
5632,1600,female,26,postgrad,student,upper-middle,married,america,0,6,0,5,1,0
5633,13522,female,28,postgrad,student,upper-middle,married,asia,0,8,0,5,1, 0
5634,16869,male,23,unknown,employed,lower-middle,single,europe,2,22,6,2,0,  0
5635,8614,male,22,unknown,employed,lower-middle,single,europe,1,17,7,2,0, 0
5636,7755,male,21,unknown,employed,lower-middle,single,america,3,16,8,1,0, 0
5637,19566,other,23,unknown,employed,lower-middle,single,asia,2,16,4,2,0,  0
5638,11154,other,24,unknown,employed,lower-middle,single,asia,2,9,6,1,1,    0
5639,3518,male,23,unknown,employed,lower-middle,single,america,1,20,7,3,1,   0
5640,19123,male,23,unknown,employed,lower-middle,single,asia,1,21,8,3,1,  0
5641,1380,male,25,unknown,employed,lower-middle,single,europe,3,17,5,2,0,    0
5642,15663,male,21,unknown,employed,lower-middle,single,europe,2,16,4,3,1, 0
5643,19533,male,25,unknown,employed,lower-middle,single,europe,1,19,8,1,1,  0
5644,18892,male,24,unknown,employed,lower-middle,single,america,3,19,4,3,0,    0
5645,4526,male,22,unknown,employed,lower-middle,single,europe,3,17,8,1,1,    0
5646,7922,other,22,unknown,employed,lower-middle,single,oceania,2,18,6,3,1,   0
5647,16299,male,25,unknown,employed,lower-middle,single,america,3,14,4,1,1,  0
5648,4438,male,24,unknown,employed,lower-middle,single,america,1,17,8,3,0,0
5649,8460,male,22,unknown,employed,lower-middle,single,asia,2,19,7,2,1,    0
5650,14292,male,21,unknown,employed,lower-middle,single,asia,1,17,4,3,0,0
5651,16128,male,23,unknown,employed,lower-middle,single,asia,3,12,4,3,0,0
5652,9771,male,23,unknown,employed,lower-middle,single,asia,2,10,5,1,0,  0
5653,18841,male,45,grad,employed,middle,single,america,3,6,3,4,4,   0
5654,19447,male,44,grad,employed,middle,single,america,1,6,1,5,7,0
5655,9828,other,45,grad,employed,middle,single,europe,3,5,3,5,5,  0
5656,9687,male,43,grad,employed,middle,single,america,1,5,2,5,7,0
5657,6520,male,43,grad,employed,middle,single,asia,2,5,2,6,6,  0
5658,13511,male,44,grad,employed,middle,single,europe,3,8,2,8,8, 0
5659,8472,male,44,grad,employed,middle,single,america,3,8,3,4,7,  0
5660,15294,male,42,grad,employed,middle,single,america,3,4,2,4,8,    0
5661,6707,male,41,grad,employed,middle,single,europe,3,6,3,8,5, 0
5662,14566,male,43,grad,employed,middle,single,asia,2,7,2,6,6,0
5663,2561,other,41,grad,employed,middle,single,america,1,5,3,7,5,0
5664,14801,male,41,grad,employed,middle,single,america,3,7,3,7,6,   0
5665,14633,male,44,grad,employed,middle,single,asia,2,8,3,4,6,  0
5666,16570,male,44,grad,employed,middle,single,oceania,1,5,2,4,7, 0
5667,2253,male,41,grad,employed,middle,single,asia,1,6,3,7,6,0
5668,4377,male,43,grad,employed,middle,single,america,3,7,2,6,8,0
5669,6130,other,45,grad,employed,middle,single,europe,2,6,3,8,6,  0
5670,15928,male,42,grad,employed,middle,single,america,2,6,2,4,7,   0
5671,4290,male,43,grad,employed,middle,single,europe,2,6,3,4,7,0
5672,7026,male,43,grad,employed,middle,single,europe,2,6,1,5,7,  0
5673,16915,male,41,grad,employed,middle,single,asia,1,5,3,5,6,    0
5674,6879,male,45,grad,employed,middle,single,europe,3,4,1,6,4,   0
5675,4390,male,41,grad,employed,middle,single,europe,2,4,1,7,6, 0
5676,15519,male,43,grad,employed,middle,single,europe,2,8,1,4,4,   0
5677,19466,male,44,grad,employed,middle,single,america,3,7,1,6,8,    0
5678,4241,male,45,grad,employed,middle,single,america,2,7,2,8,8, 0
5679,3214,male,44,grad,employed,middle,single,europe,2,7,1,8,5,  0
5680,9473,male,44,grad,employed,middle,single,america,1,7,1,5,7,   0
5681,3096,male,45,grad,employed,middle,single,europe,1,4,3,4,5,  0
5682,16593,other,45,grad,employed,middle,single,europe,3,5,1,4,4, 0
5683,18116,female,19,undergrad,student,lower,single,asia,0,5,3,5,1,   0
5684,14526,female,19,undergrad,student,lower,single,asia,0,6,3,7,1,    0
5685,11457,female,19,undergrad,student,lower,single,europe,0,5,1,6,1,0
5686,9651,female,19,undergrad,student,lower,single,america,0,5,3,5,1,    0
5687,10516,female,20,undergrad,student,lower,single,america,0,6,2,6,1,0
5688,1378,female,18,undergrad,student,lower,single,europe,0,4,2,6,0, 0
5689,13929,female,19,undergrad,student,lower,single,america,0,6,3,4,1,0
5690,18123,female,20,undergrad,student,lower,single,america,0,4,3,5,1,  0
5691,5349,female,18,undergrad,student,lower,single,america,0,4,1,7,1,   0
5692,12840,female,19,undergrad,student,lower,single,asia,0,4,3,6,1,0
5693,9713,female,18,undergrad,student,lower,single,europe,0,6,3,8,1,   0
5694,12258,other,18,undergrad,student,lower,single,asia,0,8,2,5,0, 0
5695,14550,female,22,unknown,student,lower,single,america,2,3,6,2,0,   0
5696,2627,female,25,unknown,student,lower,single,america,3,2,7,2,1,  0
5697,8635,female,25,unknown,student,lower,single,oceania,3,1,6,3,1,0
5698,15656,female,24,unknown,student,lower,single,america,3,1,7,2,1,    0
5699,12279,female,21,unknown,student,lower,single,america,2,3,8,1,1, 0
5700,5535,female,23,unknown,student,lower,single,europe,2,1,6,1,1,   0
5701,1931,female,25,unknown,student,lower,single,america,1,2,5,1,1,    0
5702,4272,female,24,unknown,student,lower,single,europe,1,1,8,1,0,  0
5703,9403,female,24,unknown,student,lower,single,america,3,3,7,3,0,    0
5704,13383,female,25,unknown,student,lower,single,america,3,2,7,2,0, 0
5705,14897,female,24,unknown,student,lower,single,europe,3,3,4,3,0,0
5706,4506,female,23,unknown,student,lower,single,europe,3,3,7,1,0,   0
5707,17939,female,25,unknown,student,lower,single,europe,3,1,4,2,1, 0
5708,10586,female,21,unknown,student,lower,single,asia,2,2,4,1,1, 0
5709,9103,female,24,unknown,student,lower,single,asia,3,2,7,1,1,    0
5710,4650,female,25,unknown,student,lower,single,america,2,1,6,3,1,  0
5711,6173,male,32,grad,employed,middle,married,europe,2,0,1,1,0,    1
5712,16785,male,35,grad,employed,middle,married,america,1,0,0,1,1, 1
5713,14573,male,31,grad,employed,middle,married,asia,3,0,0,1,0,   1
5714,14616,male,32,grad,employed,middle,married,america,3,0,0,1,0,    1
5715,10465,male,32,grad,employed,middle,married,europe,3,0,1,1,1,1
5716,8094,male,35,grad,employed,middle,married,europe,1,0,1,1,1,3
5717,5768,male,31,grad,employed,middle,married,asia,2,0,1,0,0,1
5718,1167,male,33,grad,employed,middle,married,america,2,0,0,0,0,1
5719,17900,other,32,grad,employed,middle,married,america,2,0,0,1,0, 1
5720,3865,female,31,grad,student,lower-middle,married,america,0,0,12,6,1,  2
5721,16451,female,35,grad,student,lower-middle,married,europe,0,0,23,5,1,   1
5722,15611,female,34,grad,student,lower-middle,married,america,0,0,11,6,1,    2
5723,11807,female,33,grad,student,lower-middle,married,america,0,0,10,5,0,   3
5724,13074,female,33,grad,student,lower-middle,married,europe,0,1,19,7,0,  2
5725,8323,female,35,grad,student,lower-middle,married,america,0,1,19,7,0,1
5726,2471,female,34,grad,student,lower-middle,married,europe,0,0,22,6,0,   1
5727,13068,female,31,grad,student,lower-middle,married,europe,0,0,11,4,0,   2
5728,8322,male,24,unknown,student,extreme upper,single,europe,1,3,1,0,1,  0
5729,3879,male,22,unknown,student,extreme upper,single,europe,0,1,1,1,0,   0
5730,15168,male,21,unknown,student,upper-middle,single,asia,1,2,2,1,0,   0
5731,6222,male,23,unknown,student,extreme upper,single,asia,0,2,2,0,1,  0
5732,7955,male,24,unknown,student,upper-middle,single,europe,0,3,1,1,1,    0
5733,9625,male,24,unknown,student,extreme upper,single,europe,1,1,3,1,1,    0
5734,9501,male,22,unknown,student,extreme upper,single,oceania,1,2,2,1,0,    0
5735,8485,male,22,unknown,student,upper-middle,single,europe,1,2,2,1,0, 0
5736,12715,male,23,unknown,student,extreme upper,single,america,0,1,3,0,1,    0
5737,3249,male,21,unknown,student,extreme upper,single,america,1,1,1,1,0,    0
5738,5306,other,25,unknown,student,extreme upper,single,america,1,1,1,1,1,    0
5739,9623,male,24,unknown,student,extreme upper,single,asia,1,1,2,1,0, 0
5740,15418,male,23,unknown,student,extreme upper,single,america,1,2,3,1,1,  0
5741,17513,male,24,unknown,student,upper,single,asia,0,3,1,1,0,    0
5742,9237,male,21,unknown,student,extreme upper,single,europe,0,2,3,1,1,  0
5743,2218,other,39,undergrad,employed,lower,single,europe,1,1,2,1,0,   0
5744,11482,other,39,undergrad,employed,lower,single,oceania,1,1,1,0,1,  0
5745,8215,female,37,undergrad,employed,lower,single,asia,0,1,1,0,1,    0
5746,15470,female,40,undergrad,employed,lower,single,europe,1,0,3,0,0,  0
5747,9680,female,40,undergrad,employed,lower,single,america,0,1,1,0,1,   0
5748,14501,female,36,undergrad,employed,lower,single,america,0,0,2,1,1,0
5749,8840,female,39,undergrad,employed,lower,single,europe,0,0,1,0,1,    0
5750,15616,female,39,undergrad,employed,lower,single,asia,1,0,1,0,0, 0
5751,2640,female,38,undergrad,employed,lower,single,europe,1,0,1,0,0,   0
5752,12646,female,39,undergrad,employed,lower,single,europe,0,1,2,0,0, 0
5753,13300,female,30,grad,unemployed,lower-middle,single,america,1,0,3,4,1,    0
5754,4968,female,28,grad,unemployed,lower,single,oceania,2,0,3,8,1,0
5755,14218,female,29,grad,unemployed,lower-middle,single,asia,1,0,1,8,1,0
5756,16517,female,26,grad,unemployed,lower-middle,single,europe,2,0,3,4,1,  0
5757,9024,female,27,grad,unemployed,lower,single,asia,2,0,2,5,1,  0
5758,13940,other,27,grad,unemployed,lower-middle,single,america,1,0,3,4,2, 0
5759,6635,female,28,grad,unemployed,lower,single,europe,2,0,2,5,2,0
5760,3013,female,27,grad,unemployed,lower-middle,single,asia,1,0,1,6,1,    0
5761,5915,female,27,grad,unemployed,lower-middle,single,europe,2,0,2,4,2,  0
5762,15229,female,27,grad,unemployed,lower,single,europe,3,0,2,5,2,    0
5763,15191,female,29,grad,unemployed,lower-middle,single,america,1,0,3,4,1,   0
5764,10299,female,29,grad,unemployed,lower-middle,single,asia,2,0,2,4,2,0
5765,1421,female,26,grad,unemployed,lower-middle,single,oceania,2,0,1,7,3,0
5766,11790,female,26,grad,unemployed,lower,single,asia,3,0,2,6,2,  0
5767,6848,female,29,grad,unemployed,lower-middle,single,oceania,1,0,3,8,1,0
5768,14272,male,48,unknown,employed,lower,single,europe,2,2,5,4,8,   0
5769,1082,male,48,unknown,employed,lower,single,oceania,3,3,5,5,4,   0
5770,17053,male,47,unknown,employed,lower,single,europe,1,3,7,7,8,   0
5771,11096,male,46,unknown,employed,lower,single,america,1,2,4,6,6,   0
5772,19778,male,46,unknown,employed,lower,single,europe,2,3,8,5,7, 0
5773,7829,male,47,unknown,employed,lower,single,europe,3,2,4,8,7,    0
5774,13959,male,48,unknown,employed,lower,single,europe,1,2,4,5,4,0
5775,6712,male,47,unknown,employed,lower,single,asia,1,2,6,8,5,    0
5776,13406,male,47,unknown,employed,lower,single,europe,2,1,6,7,7,  0
5777,12549,male,47,unknown,employed,lower,single,asia,2,3,5,6,8,   0
5778,1414,male,47,unknown,employed,lower,single,america,3,2,5,8,4,  0
5779,8713,male,46,unknown,employed,lower,single,europe,3,3,5,6,5, 0
5780,8707,male,48,unknown,employed,lower,single,america,2,3,8,7,7,0
5781,8869,male,47,unknown,employed,lower,single,oceania,1,3,5,6,8,  0
5782,10367,male,47,unknown,employed,lower,single,oceania,3,1,4,4,5,    0
5783,12573,male,46,unknown,employed,lower,single,oceania,1,3,8,7,4,  0
5784,3372,female,36,unknown,unemployed,lower,married,america,0,0,6,0,0,1
5785,6874,female,39,unknown,unemployed,lower,married,europe,0,0,6,1,1, 3
5786,11351,female,40,unknown,unemployed,lower,married,europe,0,0,8,0,1,  2
5787,14404,female,38,unknown,unemployed,lower,married,america,0,0,7,1,1, 1
5788,5689,female,40,unknown,unemployed,lower,married,europe,0,0,4,1,0,    2
5789,3786,female,39,unknown,unemployed,lower,married,america,0,0,8,0,0,1
5790,15930,female,40,unknown,unemployed,lower,married,asia,0,0,5,0,1, 4
5791,13192,male,78,unknown,employed,lower-middle,single,asia,1,4,5,9,4, 2
5792,12935,male,63,unknown,employed,lower-middle,single,america,2,8,7,12,5,3
5793,5748,male,63,unknown,employed,lower-middle,single,oceania,2,8,5,12,5,   4
5794,6332,male,59,unknown,employed,lower-middle,single,asia,1,6,7,19,8,   3
5795,7159,male,53,unknown,employed,lower-middle,single,europe,1,6,4,20,7,   1
5796,5681,male,67,unknown,employed,lower-middle,single,asia,3,4,4,16,8,2
5797,2434,male,55,unknown,employed,lower-middle,single,asia,2,7,5,21,7,   1
5798,14694,male,54,unknown,employed,lower-middle,single,asia,2,4,4,16,7, 2
5799,3074,male,65,unknown,employed,lower-middle,single,europe,2,5,8,10,8,   4
5800,1916,male,58,unknown,employed,lower-middle,single,europe,2,6,7,15,6,  1
5801,13576,other,59,unknown,employed,lower-middle,single,america,1,4,4,17,5,    1
5802,19881,male,67,unknown,employed,lower-middle,single,europe,2,4,4,14,6, 1
5803,1200,male,54,unknown,employed,lower-middle,single,asia,2,6,5,9,5,  1
5804,7162,male,77,unknown,employed,lower-middle,single,europe,1,6,8,16,7,  3
5805,19569,male,75,unknown,employed,lower-middle,single,asia,3,8,4,19,5,   2
5806,13625,male,67,unknown,employed,lower-middle,single,europe,1,6,4,14,8,3
5807,17565,male,62,unknown,employed,lower-middle,single,europe,2,6,5,10,8,    1
5808,11502,male,56,unknown,employed,lower-middle,single,america,3,7,5,23,6, 4
5809,3305,male,75,unknown,employed,lower-middle,single,asia,3,8,5,10,4,    1
5810,5424,male,77,unknown,employed,lower-middle,single,america,1,4,4,17,4,  3
5811,1664,male,58,unknown,employed,lower-middle,single,asia,3,8,4,23,8,   1
5812,9097,male,67,unknown,employed,lower-middle,single,asia,3,5,7,19,6,   2
5813,12612,male,22,unknown,employed,lower,single,asia,0,6,4,5,0,  0
5814,2041,male,21,unknown,employed,lower,single,asia,0,6,7,7,0,  0
5815,12678,male,21,unknown,employed,lower,single,oceania,0,6,4,8,0,  0
5816,1807,male,21,unknown,employed,lower,single,europe,0,6,8,7,0,0
5817,7155,male,24,unknown,employed,lower,single,asia,0,8,7,7,0,    0
5818,1781,male,21,unknown,employed,lower,single,europe,0,8,5,6,0,0
5819,7492,male,22,unknown,employed,lower,single,europe,0,4,5,4,0, 0
5820,15878,male,23,unknown,employed,lower,single,america,0,4,7,5,0, 0
5821,8964,male,23,unknown,employed,lower,single,asia,0,7,4,7,0,0
5822,3464,male,24,unknown,employed,lower,single,europe,0,4,4,5,0, 0
5823,12465,male,22,unknown,employed,lower,single,america,0,5,4,8,0, 0
5824,16174,male,24,unknown,employed,lower,single,oceania,0,6,4,5,0,  0
5825,11953,male,22,unknown,employed,lower,single,europe,0,4,4,7,0,   0
5826,19046,male,25,unknown,employed,lower,single,europe,0,7,8,7,0,   0
5827,15226,male,22,unknown,employed,lower,single,europe,0,4,6,7,0,0
5828,5747,male,53,grad,employed,extreme upper,single,europe,2,7,6,2,0,0
5829,16535,male,56,grad,employed,extreme upper,single,europe,1,8,5,1,0,   0
5830,19380,male,59,grad,employed,upper,single,europe,2,8,7,2,1,   0
5831,12585,male,64,grad,employed,extreme upper,single,europe,3,7,7,1,1,    0
5832,19214,male,62,grad,employed,extreme upper,single,asia,3,6,6,3,0, 0
5833,15457,male,50,grad,employed,extreme upper,single,america,3,7,6,3,1, 0
5834,14824,male,77,grad,employed,upper,single,america,1,6,7,1,1,   0
5835,2967,male,67,grad,employed,extreme upper,single,oceania,3,6,5,2,0,    0
5836,7032,male,57,grad,employed,extreme upper,single,europe,2,6,4,2,1,0
5837,2439,male,60,grad,employed,extreme upper,single,europe,3,4,6,3,1,   0
5838,8345,male,51,grad,employed,extreme upper,single,asia,1,6,8,1,1,0
5839,1481,male,50,grad,employed,extreme upper,single,europe,1,5,4,3,0,   0
5840,9181,male,71,grad,employed,extreme upper,single,europe,1,7,5,2,1,    0
5841,14990,male,56,grad,employed,extreme upper,single,europe,1,4,4,3,0,    0
5842,19875,male,62,grad,employed,extreme upper,single,europe,1,5,8,1,1,   0
5843,8265,other,73,grad,employed,extreme upper,single,america,2,5,5,2,1, 0
5844,18122,other,62,grad,employed,extreme upper,single,europe,2,7,7,3,1,0
5845,17976,male,53,grad,employed,upper,single,europe,1,4,8,1,1,0
5846,7285,male,74,grad,employed,upper-middle,single,america,3,6,5,1,0,   0
5847,19377,female,43,postgrad,employed,middle,married,europe,0,6,16,3,0,    4
5848,19289,other,43,postgrad,employed,middle,married,asia,1,7,19,1,0,    1
5849,8511,female,41,postgrad,employed,middle,married,america,1,4,23,1,1,1
5850,4870,female,42,postgrad,employed,middle,married,europe,0,6,15,2,1,    3
5851,18002,female,44,postgrad,employed,middle,married,america,0,7,10,1,0,   3
5852,3564,female,43,postgrad,employed,middle,married,america,0,7,22,2,1,    1
5853,4158,female,43,postgrad,employed,middle,married,europe,1,7,15,1,0,  3
5854,6415,female,43,postgrad,employed,middle,married,europe,1,4,20,2,0,2
5855,11890,female,20,unknown,employed,lower-middle,single,europe,0,13,10,14,0,  2
5856,8686,female,19,unknown,employed,lower-middle,single,america,0,21,23,22,1,   2
5857,11271,female,19,unknown,employed,lower-middle,single,america,0,21,23,13,1,    3
5858,3416,female,20,unknown,employed,lower-middle,single,asia,0,19,23,15,1,   3
5859,9051,female,20,unknown,employed,lower-middle,single,europe,0,21,12,14,0,  3
5860,9151,female,19,unknown,employed,lower-middle,single,europe,0,11,23,15,0, 1
5861,15255,female,19,unknown,employed,lower-middle,single,europe,0,11,21,21,1,   2
5862,2739,female,18,unknown,employed,lower-middle,single,europe,0,10,18,13,1,1
5863,3162,female,18,unknown,employed,lower-middle,single,america,0,14,19,15,0,  1
5864,10136,female,18,unknown,employed,lower-middle,single,america,0,9,10,22,1,1
5865,18347,other,30,grad,student,lower,single,europe,1,17,11,17,0, 0
5866,14375,male,26,grad,student,lower,single,america,0,20,22,16,0,  0
5867,5754,male,28,grad,student,lower,single,oceania,0,10,18,10,1,    0
5868,7355,male,26,grad,student,lower,single,asia,1,15,20,22,0,   0
5869,11262,other,26,grad,student,lower,single,europe,1,22,20,16,1, 0
5870,12897,male,29,grad,student,lower,single,asia,1,14,21,13,0,    0
5871,2608,male,27,grad,student,lower,single,america,0,12,12,13,0, 0
5872,3357,male,26,grad,student,lower,single,america,1,14,20,11,0,  0
5873,8505,male,26,grad,student,lower,single,asia,1,19,18,21,0,  0
5874,18083,male,26,grad,student,lower,single,america,1,12,13,15,0,    0
5875,13850,male,30,grad,student,lower,single,america,0,18,17,13,0,0
5876,11086,male,27,grad,student,lower,single,asia,1,17,16,20,1,   0
5877,2748,male,29,grad,student,lower,single,europe,1,22,9,14,0,0
5878,2765,other,27,grad,student,lower,single,europe,1,12,12,14,0, 0
5879,13448,male,27,grad,student,lower,single,europe,0,20,13,10,1,  0
5880,16523,male,27,grad,student,lower,single,america,0,14,16,17,1,   0
5881,9016,male,29,grad,student,lower,single,america,1,22,20,22,1,0
5882,19360,male,20,unknown,student,lower-middle,single,europe,0,0,1,0,0,    0
5883,16342,male,19,unknown,student,lower-middle,single,asia,0,0,2,1,0,0
5884,13399,male,19,unknown,student,lower,single,asia,0,0,1,0,0,  0
5885,9912,male,20,unknown,student,lower-middle,single,asia,0,0,2,0,0,    0
5886,19251,female,37,grad,unemployed,middle,married,europe,0,0,0,1,1,  2
5887,1107,female,38,grad,unemployed,upper-middle,married,america,0,1,1,0,1,   2
5888,13519,male,34,unknown,employed,lower-middle,single,america,1,4,8,5,2, 0
5889,18145,male,34,unknown,employed,lower-middle,single,america,3,7,4,6,3,   0
5890,7343,male,32,unknown,employed,lower-middle,single,europe,2,4,7,4,3,    0
5891,17958,male,32,unknown,employed,lower-middle,single,asia,2,7,4,8,2,  0
5892,5440,male,35,unknown,employed,middle,single,europe,3,7,6,6,1, 0
5893,3138,male,31,unknown,employed,lower-middle,single,asia,3,4,8,7,3,  0
5894,18779,male,34,unknown,employed,lower-middle,single,europe,3,5,5,8,3,  0
5895,16878,male,33,unknown,employed,lower-middle,single,asia,3,5,5,4,1,   0
5896,9216,male,32,unknown,employed,middle,single,asia,1,5,7,8,3,    0
5897,9435,male,34,unknown,employed,middle,single,oceania,2,8,4,7,1,  0
5898,19106,male,33,unknown,employed,lower-middle,single,asia,3,5,4,5,1, 0
5899,5332,male,31,unknown,employed,lower-middle,single,europe,2,8,8,8,3,  0
5900,15386,male,32,unknown,employed,lower-middle,single,america,1,5,4,8,2,0
5901,18900,male,35,unknown,employed,lower-middle,single,oceania,1,4,4,6,2, 0
5902,18703,male,34,unknown,employed,lower-middle,single,america,2,6,4,8,1,  0
5903,5971,male,31,unknown,employed,middle,single,oceania,1,8,8,8,3,0
5904,6706,male,32,unknown,employed,lower-middle,single,america,1,7,6,4,2, 0
5905,11899,male,33,unknown,employed,lower-middle,single,asia,1,7,6,8,2,0
5906,16713,other,31,unknown,employed,lower-middle,single,america,1,4,5,6,3,    0
5907,9526,male,33,unknown,employed,lower-middle,single,america,3,6,5,6,1,0
5908,14761,male,32,unknown,employed,middle,single,asia,1,6,6,4,3,    0
5909,15573,male,34,unknown,employed,middle,single,america,3,5,5,4,1,   0
5910,18869,male,21,grad,student,lower,single,europe,2,7,1,2,0,  0
5911,4015,male,24,grad,student,lower,single,europe,1,6,1,2,1,    0
5912,13722,male,24,grad,student,lower,single,europe,1,8,1,2,1,    0
5913,11684,male,23,grad,student,lower-middle,single,europe,1,8,2,1,0,  0
5914,1899,male,21,grad,student,lower-middle,single,asia,1,7,1,2,1,0
5915,13086,male,22,grad,student,lower-middle,single,asia,3,7,1,3,1, 0
5916,14572,male,23,grad,student,lower-middle,single,america,3,5,3,3,1,   0
5917,10518,male,23,grad,student,lower-middle,single,asia,2,8,3,2,1,0
5918,8986,male,22,grad,student,lower-middle,single,europe,3,6,3,3,1,    0
5919,15160,male,24,grad,student,lower-middle,single,oceania,3,8,3,3,1, 0
5920,8722,male,21,grad,student,lower,single,america,2,8,1,1,1, 0
5921,16675,male,23,grad,student,lower,single,america,1,7,2,3,1,    0
5922,14628,other,39,grad,employed,middle,single,america,5,1,23,23,1,0
5923,15550,male,40,grad,employed,middle,single,asia,7,1,21,15,2,0
5924,1520,male,39,grad,employed,middle,single,america,8,1,12,16,3,   0
5925,1056,male,37,grad,employed,middle,single,asia,5,2,17,18,1,   0
5926,9855,other,40,grad,employed,middle,single,america,5,1,12,13,1,  0
5927,6208,other,36,grad,employed,middle,single,europe,4,2,9,17,2,0
5928,7792,male,38,grad,employed,middle,single,europe,6,2,17,10,3,    0
5929,12574,male,39,grad,employed,middle,single,america,4,2,13,11,1,   0
5930,9363,male,37,grad,employed,middle,single,europe,7,1,14,10,2,  0
5931,3151,other,36,grad,employed,middle,single,america,4,2,23,15,1, 0
5932,5336,male,36,grad,employed,middle,single,asia,5,3,16,17,3,  0
5933,12379,female,61,grad,employed,lower,single,america,0,1,7,1,0,   1
5934,1229,female,61,grad,employed,lower,single,asia,0,2,7,0,1, 4
5935,1683,female,75,grad,employed,lower,single,asia,0,2,8,1,0,    1
5936,17199,female,65,grad,employed,lower,single,america,0,1,7,0,0,    4
5937,4317,female,56,grad,employed,lower,single,europe,0,3,8,0,1,    4
5938,16502,female,66,grad,employed,lower,single,asia,0,2,8,0,0,2
5939,8166,female,57,grad,employed,lower,single,europe,0,2,5,1,0,   1
5940,7851,male,34,undergrad,unemployed,lower,single,europe,1,1,0,3,0,    0
5941,4021,male,33,undergrad,unemployed,lower,single,europe,0,1,1,1,1,  0
5942,16816,male,31,undergrad,unemployed,lower,single,asia,0,0,1,3,1,0
5943,12728,male,35,undergrad,unemployed,lower,single,america,1,1,0,3,0,   0
5944,4227,male,34,undergrad,unemployed,lower,single,asia,0,1,0,1,0,  0
5945,10818,male,34,undergrad,unemployed,lower,single,europe,0,0,1,2,1,0
5946,18697,male,34,undergrad,unemployed,lower,single,asia,1,1,0,2,0,0
5947,15420,male,31,undergrad,unemployed,lower,single,asia,1,1,1,2,0,   0
5948,18354,other,33,undergrad,unemployed,lower,single,america,1,0,1,2,1,    0
5949,9050,male,33,undergrad,unemployed,lower,single,america,1,1,1,3,0,0
5950,1730,male,34,undergrad,unemployed,lower,single,america,1,1,0,1,1,   0
5951,12496,male,35,undergrad,unemployed,lower,single,europe,1,1,1,1,0,   0
5952,14222,male,31,undergrad,unemployed,lower,single,asia,1,0,0,2,0,    0
5953,3769,male,35,undergrad,unemployed,lower,single,asia,0,1,0,2,1,    0
5954,7514,male,33,undergrad,unemployed,lower,single,europe,0,0,0,2,0,    0
5955,11884,female,21,undergrad,unemployed,lower-middle,married,europe,0,2,3,1,1,   3
5956,6951,female,21,undergrad,unemployed,middle,married,asia,0,3,1,2,1,  3
5957,18393,female,23,undergrad,unemployed,lower-middle,married,asia,0,3,1,2,2,    2
5958,15992,other,25,undergrad,unemployed,middle,married,oceania,0,2,1,3,1,  3
5959,7439,female,25,undergrad,unemployed,lower-middle,married,asia,0,1,3,2,1,   4
5960,6330,female,21,undergrad,unemployed,lower-middle,married,america,0,2,1,1,3, 1
5961,16951,female,23,undergrad,unemployed,lower-middle,married,europe,0,2,1,1,3, 1
5962,17955,female,24,undergrad,unemployed,lower-middle,married,asia,0,1,3,1,1,  2
5963,1785,female,21,undergrad,unemployed,lower-middle,married,europe,0,2,1,1,2,   1
